"","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318268_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318269_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318270_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318271_Aligned.sortedByCoord.out.bam"
"YAL017W",30.3746616252479,33.3155332659687,33.6787143746037,26.3640634190649
"YAL016W",106.767205217983,107.306009120975,120.609484132314,80.9335756360186
"YAL015C",43.4611941212817,44.9887438169811,31.2277905054105,35.2683963467783
"YAL014C",83.005627328617,93.2464358901516,79.1044882594441,64.9800678161971
"YAL013W",53.3640104205088,56.5252936675994,59.4450239506019,35.5690898075655
"YAL012W",35.5590910277482,44.9494257526941,39.81008165697,34.5105570949472
"YAL011W",22.525287965161,25.8401090168903,21.5312399650887,14.9368589083699
"YAL010C",27.7649900699978,27.795719920467,23.3034511193981,21.3138565788036
"YAL009W",52.5419837859563,55.0008010755486,49.7517854205992,49.5895689410006
"YAL008W",196.390393679538,181.423198085468,171.396099926412,169.432582389401
"YAL007C",56.5895282528445,72.5505189822636,59.8864083766472,97.4582892208593
"YNCA0002W",0.981951968397688,1.66996079498816,0,1.18330469205765
"YAL005C",1223.02041306858,1452.15843079903,1130.8082184054,818.666498754872
"YAL003W",986.961346555311,1224.01833666738,1022.93856405992,1101.70811633576
"YNCA0003W",268.939315579979,340.200483835471,165.299394832173,188.563082987305
"YAL002W",15.2491364504112,16.811200624182,15.9152096693466,11.9332797886096
"YAL001C",25.5019946176805,27.6238269384915,25.756223213295,18.3825007975468
"YAR002W",35.9176208885021,38.3868321407946,41.3871463488483,36.9979933716692
"YAR002C-A",200.103957487296,224.515601862918,178.898696834804,186.209129268345
"YAR003W",30.9993267775195,34.1469828880577,26.1120456997412,34.8506787056605
"YAR007C",71.5719846290636,76.1888737232413,87.9752961719726,69.114886595586
"YAR008W",41.9250796941969,38.4817052758142,42.4253364354309,68.9146363048358
"YAR009C",0.387202447020642,0.448671170984289,0.323097192642188,0.326224351193839
"YAR010C",0.0712527505413288,0.163587996243739,0.0373182167793408,0.0804969178270511
"YNCA0004W",0.322833523856774,0.658833847885742,0,0.291773759685448
"YAR014C",32.2301530585067,34.4002515537731,29.9361216112658,27.0393455266808
"YAR015W",75.8437950314201,81.2547438801798,107.347917046833,108.16252856196
